id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
39104741,Arnautron,,affiliate,"Bienvenidos a mi canal,  solo os pido que disfrutéis y compartáis conmigo unas risas! ",es,New World,84909,https://static-cdn.jtvnw.net/jtv_user_pictures/229b5c20-fc03-4a6f-a1e6-34a236026bc4-profile_image-300x300.png,2013-01-06T18:08:55Z,
405208912,gonsabellla,,partner,"Me gusta estar aquí. Y no, yo tampoco sé lo que estoy haciendo. ",es,Just Chatting,17483460,https://static-cdn.jtvnw.net/jtv_user_pictures/9194d5c2-aa2d-4be0-a6d7-6ff86b6ad52f-profile_image-300x300.png,2018-12-29T15:26:21Z,
141078391,jaimemellado_,,affiliate,Soy narrador de League of Legends en la LVP y me gusta hacer el tonto,es,Just Chatting,86635,https://static-cdn.jtvnw.net/jtv_user_pictures/8114108e-faa4-4341-b83e-bacd0d108b73-profile_image-300x300.png,2016-12-04T17:24:33Z,
76083582,RafaL0L,,partner,Vuestro Portugués del League Of Legends favorito. He ganado finales en España y llevo 7 años jugando al LoL ???,es,League of Legends,506983,https://static-cdn.jtvnw.net/jtv_user_pictures/4d3ae070-c793-48fa-9d27-b5207b3cd3c0-profile_image-300x300.png,2014-11-28T02:41:47Z,
265721063,GarridoFN,,partner,17 años Amo la vida ,es,Just Chatting,1348350,https://static-cdn.jtvnw.net/jtv_user_pictures/8e7cf6cc-d7bf-422e-8fa8-bb4d57946de4-profile_image-300x300.png,2018-10-09T18:49:46Z,
35980866,Perxitaa,,partner,Troll de Youtube http://www.youtube.com/user/perxitaa,es,Grand Theft Auto V,38776933,https://static-cdn.jtvnw.net/jtv_user_pictures/6213a284-c133-41cf-ad99-ebef738eb550-profile_image-300x300.png,2012-09-05T22:12:47Z,
113366816,SergioFFerra,,affiliate,Trabajando en @GrupoMEDIAPRO como presentador y narrador para @esportsLaLiga y @LVPes. Estudiante de Comunicación y Periodismo Audiovisual. Creador de contenido en @Twitch. ,es,VALORANT,100352,https://static-cdn.jtvnw.net/jtv_user_pictures/f6d3389c-8366-40c2-9ba4-0ba186b8a463-profile_image-300x300.png,2016-01-20T18:13:01Z,
81526980,JaggerPrincesa,,partner,,es,Minecraft,12006174,https://static-cdn.jtvnw.net/jtv_user_pictures/5757d1cb-ee4c-44bb-8738-c1f2627d1935-profile_image-300x300.png,2015-02-01T14:46:39Z,
477056780,Isabelrodcov,,affiliate,"Holis, soy Isa, soy una jugadora PRO, PROpensa a perder la partida, pero las risas no faltan 💖",es,Fortnite,2656,https://static-cdn.jtvnw.net/jtv_user_pictures/4367dac5-89a3-48a8-96f4-852ad287a1ee-profile_image-300x300.png,2019-12-10T04:56:10Z,
550010506,SergioMcEnnio,,affiliate,Fallen Angel,es,Rocket League,3325,https://static-cdn.jtvnw.net/jtv_user_pictures/56b5ec29-1995-49fa-a3d1-62a8a89969e4-profile_image-300x300.png,2020-07-01T18:32:08Z,
83157109,KysuCuac,,affiliate,"Salvadora de mundos, aunque también me los he cargado de vez en cuando. Héroe del Tiempo, Bruja de Umbra, intento de Seed y hasta Sincorazón. También soy gilipollas, pero eso no lo suelo poner en el Currículum.",es,Among Us,51560,https://static-cdn.jtvnw.net/jtv_user_pictures/dad7fb22-baf1-4ec0-a125-f3046cd36677-profile_image-300x300.png,2015-02-19T20:07:33Z,
202508986,soonclo,,affiliate,"Helloooo, soy malísima a todos los juegos que juego, perdón por las cien mil palabrotas que suelto cuando me matan, si me hablas de anime o gatitos te querré por siempre 👽💖 creadora de contenido para @Kazumi_esports🐨",es,VALORANT,3979,https://static-cdn.jtvnw.net/jtv_user_pictures/bac4b6da-3f97-4061-8c01-73707d65da5a-profile_image-300x300.png,2018-03-04T20:57:03Z,
129438730,Naranj1t0,,partner,Stremeo muy de vez en cuando. Follow en twitter para enterarte de todo lo relacionado conmigo.,es,VALORANT,55612,https://static-cdn.jtvnw.net/jtv_user_pictures/ce48eefa-9fe1-4eaa-bd97-4fe80f109edb-profile_image-300x300.png,2016-07-13T09:53:12Z,
200107671,DaanFN_,,affiliate,Jugador profesional de Fortnite Battle Royale ,es,Fortnite,902628,https://static-cdn.jtvnw.net/jtv_user_pictures/574cef4b-b548-4682-9719-8e126d7faca7-profile_image-300x300.png,2018-03-01T21:47:30Z,
147906528,teamquesogg,,partner,The Home of Gamers ,es,Special Events,2155835,https://static-cdn.jtvnw.net/jtv_user_pictures/73c2f6f5-6daa-4d4c-8e81-fadf90917bc3-profile_image-300x300.png,2017-02-16T08:26:26Z,
54068827,Thisfalco,,partner,"Coach de league of legends,25 años,para MAD LIONS. Actualmente competimos en Superliga Orange y intentamos clasificarnos para la European Masters. Aqui jugare al Escape from Tarkov al league of legends y hare review de vods y de drafts de competitivo de LOL",es,League of Legends,214855,https://static-cdn.jtvnw.net/jtv_user_pictures/11153506-6533-4128-8f88-c0ad7902993c-profile_image-300x300.png,2013-12-29T20:03:19Z,
148366941,OLeaguee,,affiliate,Cuenta de twitch oficial de O'League.,es,Counter-Strike: Global Offensive,50652,https://static-cdn.jtvnw.net/jtv_user_pictures/42ee7f46-5b6b-4e49-95fd-706bc8069a78-profile_image-300x300.png,2017-02-21T16:00:47Z,
638526275,DaveAndNe,,affiliate,"Adictos a los videojuegos 🎮, el arte 🎨 y la programación 💻. Jugamos a lo que nos gusta y lo compartimos con vosotros con el fin de pasar un rato agradable 😊. Principalmente traemos pokemon! 🐱 Únete que te esperamos con los brazos abiertos. 🙌🙌🙌",es,Pokémon Brilliant Diamond/Shining Pearl,1326,https://static-cdn.jtvnw.net/jtv_user_pictures/07b7746c-8549-4a8e-812d-67943b9df7d2-profile_image-300x300.png,2021-01-19T13:59:00Z,
141207988,achyguill,,affiliate,Si y mucho,es,Minecraft,5037,https://static-cdn.jtvnw.net/jtv_user_pictures/edb95c1c-ba9c-49d6-b62f-9c62df8dd27d-profile_image-300x300.png,2016-12-06T15:10:38Z,
219520995,skyfrann,,affiliate,"Muy buenas chavales👊. Prioridad, sacaros una sonrisa, el resto viene solo. ",es,Minecraft,48579,https://static-cdn.jtvnw.net/jtv_user_pictures/6fa326a9-7dff-43ed-b139-f308387f0722-profile_image-300x300.png,2018-05-09T13:13:54Z,
42272609,Exilions,,affiliate,,es,Street Fighter V,15769,https://static-cdn.jtvnw.net/jtv_user_pictures/d13bcb63-688d-4de0-bf74-e8b883316107-profile_image-300x300.png,2013-04-09T14:09:28Z,
213983001,TachiFN,,affiliate,Fortnite Player for KPI Gaming. Business: tachifnbr@gmail.com,es,Fortnite,14172,https://static-cdn.jtvnw.net/jtv_user_pictures/27a25a2d-b0e6-4e83-8afd-5748dbf60ff9-profile_image-300x300.png,2018-04-13T16:06:17Z,
587142054,violettaagaming,,affiliate,Me divierto jugando videojuegos :) ,es,Fortnite,13376,https://static-cdn.jtvnw.net/jtv_user_pictures/2e4f2ebd-b150-4308-a620-bb849cda3558-profile_image-300x300.png,2020-09-23T18:49:48Z,
123557281,Hilentsu,,partner,[ENGLISH AND SPANISH] Pink Raccoon fighting stress with ASMR! // Mapache rosa combatiendo el estrés con ASMR! ,es,ASMR,106063,https://static-cdn.jtvnw.net/jtv_user_pictures/f059c8e2-0bbe-44c2-8aa6-840226cdec31-profile_image-300x300.png,2016-05-06T00:29:08Z,
243854013,aliith,,affiliate,¡Bienvenido/a!.  Me llamo Aliith y una de mis aficiones es hacer stream para entretener a la gente. Mis streams son Valorant 🥀✨Mi objetivo es crear una gran comunidad sana y llena de diversión. ,es,VALORANT,15602,https://static-cdn.jtvnw.net/jtv_user_pictures/d7df7952-05de-47c9-8298-ef8343f2e97c-profile_image-300x300.png,2018-07-29T20:07:43Z,
194766137,ImLisaruSupp,,affiliate,,es,League of Legends,2753,https://static-cdn.jtvnw.net/jtv_user_pictures/7fcf111b-a674-40e4-94e6-f1dba3b4c550-profile_image-300x300.png,2018-02-04T17:08:23Z,
74101321,AdcShiiro,,partner,,es,League of Legends,6980721,https://static-cdn.jtvnw.net/jtv_user_pictures/d9ac0584-29db-47f0-8cf2-a895e42945e5-profile_image-300x300.png,2014-10-31T00:59:47Z,
130065491,javiDMr10,,partner,A A A EE O OOO IIII AA A A EOOOO III ,es,Just Chatting,802466,https://static-cdn.jtvnw.net/jtv_user_pictures/57a21ac7-9be0-4e21-9bd8-66f7842a56b5-profile_image-300x300.png,2016-07-20T20:49:23Z,
201688442,JoYeFN,,affiliate,,es,VALORANT,377446,https://static-cdn.jtvnw.net/jtv_user_pictures/4c328fe1-2180-49db-94cc-8b3d8ef00af6-profile_image-300x300.png,2018-03-03T16:29:50Z,
62638609,LakshartNia,,partner,۞ ¸.•*¨*`•.¸ ☆ †Bienvenid@s† ☆ ¸.•*¨*`•.¸ ۞ Hola! Me llamo Nia :3 Contacto» lakshartnia@viciousagency.com NYASUU~,es,Just Chatting,18316428,https://static-cdn.jtvnw.net/jtv_user_pictures/36a4d137-686a-4864-b842-7d4134f5f1f4-profile_image-300x300.png,2014-05-15T09:25:11Z,
466990879,Wygers,,affiliate,,es,FIFA 21,70687,https://static-cdn.jtvnw.net/jtv_user_pictures/6ce76833-fbb3-4f96-88d7-876251a4b2ba-profile_image-300x300.png,2019-10-13T21:45:53Z,
37898305,InyafaceLoL,,affiliate,Juego a cosas mientras hablo de otras cosas a veces relacionadas con las cosas que juego y eso ,es,VALORANT,25883,https://static-cdn.jtvnw.net/jtv_user_pictures/2885f201-4b77-461f-9772-4fee29adb2a8-profile_image-300x300.png,2012-11-23T04:54:56Z,
71638141,Reyes37,,affiliate,"One, Two, Three, ah!... soy un chico di(per)vertido, graciosillo y extrovertido y a todos suelo enfadar, Reyes nunca para y no te dejará en paz. Cuando hay que conquistar, soy todo un profesional, Soy un caballero muy BM, con la fuerza de un Evangelion.",es,New World,45736,https://static-cdn.jtvnw.net/jtv_user_pictures/9d9cce84-1137-460f-9b70-51ff10f0fa46-profile_image-300x300.jpg,2014-09-21T02:37:35Z,
568374124,SunyGiri,,affiliate,Streamer chilena que flamea mucho pero con respeto uwu 💜🌻,es,VALORANT,21741,https://static-cdn.jtvnw.net/jtv_user_pictures/513c36e0-e1ac-4361-89d0-b00f04cba14f-profile_image-300x300.png,2020-08-17T03:11:36Z,
179251879,AndreaCroft,,affiliate,Aloha ✌🏽,es,VALORANT,210926,https://static-cdn.jtvnw.net/jtv_user_pictures/e4e19fa5-3268-44e0-bc17-860ee5d77fc3-profile_image-300x300.png,2017-10-26T12:45:44Z,
55979326,Gooraa,,affiliate,Girl 97 line. Spain,es,"Papers, Please",2126,https://static-cdn.jtvnw.net/jtv_user_pictures/0f3c10fc-0197-42d7-ab92-cad801645df1-profile_image-300x300.png,2014-02-01T23:04:48Z,
38446500,G4G_REVENANT,,partner,Tony el Parrys en acción,es,League of Legends,30778966,https://static-cdn.jtvnw.net/jtv_user_pictures/dd3ee9e31fe603f6-profile_image-300x300.jpeg,2012-12-13T22:29:18Z,
46602872,VendettaWoWOficial,,,Canal Oficial de emisión en directo de Vendetta,es,,122443,https://static-cdn.jtvnw.net/jtv_user_pictures/26817f78-0016-489b-9405-9c8c55d0a381-profile_image-300x300.png,2013-07-25T16:45:39Z,
43909001,lukaxa,,,,es,Apex Legends,1580,https://static-cdn.jtvnw.net/jtv_user_pictures/336ca757-313d-4b18-adf3-8ff0c87e28e7-profile_image-300x300.jpg,2013-05-24T16:33:54Z,
246534092,Nyxjng,,affiliate,,es,League of Legends,15976,https://static-cdn.jtvnw.net/jtv_user_pictures/9be7f225-f394-45b1-8229-ff40a91823c5-profile_image-300x300.png,2018-08-08T22:23:45Z,
451367545,tense198_v2,,affiliate,https://twitter.com/Tenseiken83 https://www.instagram.com/tense1983/,es,World of Warcraft,7955482,https://static-cdn.jtvnw.net/jtv_user_pictures/682a533a-176b-4aa6-8a6e-97aee0758c88-profile_image-300x300.png,2019-07-29T06:49:18Z,
103686026,juanmanova2,,affiliate,"Jugador de Guilty Gear Strive, SF2X, SFlV, SFV, DBFZ, Marvel vs Capcom 3, Samurai Shodown y Tekken. Old School",es,Guilty Gear: Strive,2308,https://static-cdn.jtvnw.net/jtv_user_pictures/ec66a3d4-6e07-4fde-aa8c-5dcf6cc6f303-profile_image-300x300.png,2015-10-04T17:33:58Z,
40537296,Linepro,,partner,"VALORANT Analyst for Case esports | previosly 19 esports and Cream Real Betis | Big brain |Ex-Professional Overwatch IGL previously Method, TSM, Laser Kittenz, Samsung MS,  Overwatch World Cup 2016 and 2018 as Team Spain captain ",es,VALORANT,575609,https://static-cdn.jtvnw.net/jtv_user_pictures/09330f5b-9eab-4f80-9fa5-5dd047a8bd8f-profile_image-300x300.png,2013-02-20T20:46:40Z,
46378161,MorroKnoxville,,partner,"Voz de oficial de los Sabias Que? de League of LegendsPro Player *guiño guiño*Dios del Flameo, maestro control  arena",es,VALORANT,888825,https://static-cdn.jtvnw.net/jtv_user_pictures/8a715ec1-139a-4f32-8758-c303e5660404-profile_image-300x300.png,2013-07-21T00:11:04Z,
510680222,DiarioMARCA,,affiliate,El canal Twitch oficial del diario MARCA ¡Los mejores torneos de la mano del líder en información deportiva de España! ¿Juegas?,es,Sports,201429,https://static-cdn.jtvnw.net/jtv_user_pictures/7fb4bdcc-e590-4ff7-b2bc-76e1532ddeb8-profile_image-300x300.png,2020-04-08T15:59:32Z,
131655435,Daumachii,,affiliate,uwu,es,Dead by Daylight,31980,https://static-cdn.jtvnw.net/jtv_user_pictures/9c42598d-a618-44a6-b1e4-76af8f207a51-profile_image-300x300.png,2016-08-08T13:08:10Z,
132769652,soyN1C0,,affiliate,"hello, en este canal se hace de todo. Estamos totalmente locos.",es,Fortnite,61694,https://static-cdn.jtvnw.net/jtv_user_pictures/7c54f128-a8ea-4807-8604-52b4ab3bc7e7-profile_image-300x300.png,2016-08-21T11:46:59Z,
189561436,joseehfn,,partner,Tengo 15 años tengo un pajaro y juego al fornicio ,es,Fortnite,4855269,https://static-cdn.jtvnw.net/jtv_user_pictures/d1ebefab-c308-4bf0-b1a1-33869ddab4a0-profile_image-300x300.png,2018-01-08T15:42:05Z,
161214541,TheCratoos50,,affiliate,Buenas! Soy Seve! Mas conocido como Thecratoos50! Tengo 23 años y mis aficiones son tomar el té y jugar al ajedrez.QUE COÑO! HOLA! SOY UN DESASATRE PERO CONMIGO OS REIREIS SI O SI! Quiero que disfrutes y te rias que la gente viene aqui a pasarlo bien! Tengo a IT en mi armario.,es,Ark: Survival Evolved,44708,https://static-cdn.jtvnw.net/jtv_user_pictures/10312540-630f-44d8-b120-0a671772f1ad-profile_image-300x300.png,2017-06-22T21:03:08Z,
